playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8480009,2022,Eeli Tolvanen,SEA,R,5on5,50,35846.0,776.0,31.54,0.5,0.49,0.53,0.51,0.53,0.51,360.0,77.31,6.68,4.96,17.9,2.71,42.6,33.15,6.58,6.72,6.62,5.0,3.0,73.0,35.0,25.0,133.0,20.0,12.0,4.0,1.0,19.0,3.0,32.0,39.0,61.0,96.0,7.0,14.0,2.0,74.0,13.0,6.0,76.0,29.0,3.0,2.48,3.49,0.71,4.0,7.0,1.0,134.48,108.0,109.09,2.0,1.02,0.54,0.57,7.14,7.2,7.11,776.0,101.0,61.0,151.0,463.0,121.0,104.0,109.0,442.0,2.0,6.0,110422.0,14.0,6.0,3.0,39.0,310.13,24.63,23.98,24.93,24.27,302.0,139.0,153.0,594.0,33.0,25.0,6.0,342.0,82.0,17.0,10.21,9.85,4.57,17.0,11.0,5.0,605.55,441.0,448.53,4.08,4.1,4.5,24.21,24.51,24.14,276.21,24.52,23.84,24.43,23.76,251.0,139.0,147.0,537.0,25.0,20.0,2.0,289.0,77.0,24.0,8.72,9.74,6.07,8.0,10.0,7.0,533.93,390.0,387.65,3.88,4.11,4.11,24.29,24.25,23.83,77.63,81.48,1692.0,1638.0,1.37,0.48,31.0,11.0,26.0,10.0
8480009,2022,Eeli Tolvanen,SEA,R,4on5,50,460.0,17.0,3.69,0.02,0.05,0.06,0.07,0.08,0.1,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,1.0,0.0,15.0,0.0,6.0,3.0,8.0,0.0,0.0,2154.0,0.0,0.0,0.0,0.0,0.71,0.03,0.03,0.03,0.03,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.04,0.04,0.04,9.43,1.36,1.29,1.36,1.29,11.0,1.0,3.0,15.0,1.0,1.0,1.0,8.0,3.0,1.0,0.11,0.41,0.83,0.0,0.0,1.0,15.0,12.0,12.0,0.23,0.83,0.83,0.76,0.76,0.72,0.27,4.78,6.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0
8480009,2022,Eeli Tolvanen,SEA,R,5on4,50,6044.0,112.0,31.49,0.92,0.85,0.87,0.88,0.85,0.86,238.0,19.64,1.86,1.28,4.19,0.61,11.94,7.13,1.8,1.86,1.8,1.0,1.0,19.0,8.0,16.0,43.0,5.0,3.0,3.0,0.0,4.0,0.0,11.0,6.0,16.0,24.0,0.0,0.0,0.0,1.0,0.0,4.0,21.0,4.0,2.0,0.62,0.42,0.82,1.0,1.0,1.0,43.0,27.0,27.0,0.0,0.32,0.44,0.0,2.17,2.17,2.1,112.0,55.0,2.0,8.0,47.0,18.0,8.0,19.0,67.0,0.0,0.0,8206.0,0.0,0.0,0.0,1.0,85.46,9.6,8.67,9.6,8.67,89.0,26.0,50.0,165.0,9.0,14.0,0.0,80.0,19.0,16.0,2.07,2.16,5.37,1.0,3.0,5.0,165.0,115.0,115.0,2.12,2.42,2.02,9.7,9.7,9.26,13.62,0.83,0.83,0.83,0.83,16.0,4.0,4.0,24.0,1.0,0.0,0.0,17.0,3.0,0.0,0.53,0.3,0.0,0.0,1.0,0.0,24.0,20.0,20.0,0.14,0.0,0.0,0.98,0.98,0.98,12.64,2.28,216.0,30.0,0.0,0.02,0.0,1.0,0.0,1.0
8475968,2022,Alex Belzile,MTL,R,other,26,40.0,1.0,1.21,0.0,0.02,0.0,0.14,0.0,0.12,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,1.89,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
8475968,2022,Alex Belzile,MTL,R,all,26,18652.0,432.0,6.57,0.35,0.44,0.39,0.44,0.4,0.45,246.0,34.12,2.7,2.13,7.74,1.03,17.64,14.75,2.68,2.71,2.69,3.0,5.0,33.0,13.0,14.0,60.0,12.0,4.0,3.0,1.0,11.0,2.0,10.0,16.0,29.0,42.0,5.0,13.0,83.0,23.0,7.0,12.0,33.0,12.0,1.0,0.93,1.48,0.3,2.0,1.0,1.0,59.71,46.0,46.24,6.0,0.45,0.45,0.3,2.85,2.86,2.84,432.0,37.0,51.0,54.0,290.0,69.0,64.0,72.0,227.0,83.0,93.0,76116.0,13.0,15.0,6.0,20.0,118.17,10.63,10.5,10.52,10.39,123.0,40.0,58.0,221.0,17.0,9.0,4.0,116.0,38.0,9.0,3.36,4.92,2.35,6.0,8.0,3.0,218.77,163.0,162.12,1.64,2.0,2.0,10.26,10.21,10.14,176.34,19.46,18.1,19.39,18.03,177.0,66.0,109.0,352.0,21.0,14.0,3.0,168.0,53.0,22.0,5.0,6.53,7.94,5.0,9.0,7.0,353.51,243.0,243.75,2.68,3.36,3.36,18.79,18.75,17.74,61.62,78.75,1076.0,1357.0,0.0,0.0,0.0,0.0,0.0,0.0
8475968,2022,Alex Belzile,MTL,R,5on5,26,16797.0,372.0,6.57,0.44,0.43,0.41,0.43,0.42,0.44,243.0,30.96,2.56,1.97,7.24,0.93,16.65,12.65,2.55,2.56,2.55,3.0,5.0,29.0,13.0,14.0,56.0,12.0,4.0,3.0,1.0,11.0,2.0,10.0,12.0,25.0,38.0,5.0,13.0,79.0,23.0,6.0,11.0,30.0,11.0,1.0,0.88,1.38,0.3,2.0,1.0,1.0,55.71,42.0,42.24,5.0,0.41,0.45,0.3,2.67,2.68,2.66,372.0,34.0,37.0,51.0,250.0,65.0,58.0,59.0,190.0,79.0,84.0,62083.0,13.0,15.0,6.0,18.0,111.75,10.17,10.04,10.05,9.94,115.0,39.0,57.0,211.0,17.0,9.0,4.0,109.0,37.0,8.0,3.21,4.82,2.13,6.0,8.0,3.0,208.77,154.0,153.12,1.54,2.0,2.0,9.7,9.65,9.59,151.24,12.88,12.5,12.81,12.44,152.0,59.0,99.0,310.0,16.0,10.0,2.0,156.0,42.0,13.0,4.52,5.16,3.2,5.0,9.0,2.0,311.51,211.0,211.75,2.14,2.0,2.0,13.01,12.98,12.73,41.92,54.65,823.0,1090.0,0.26,1.07,8.0,21.0,5.0,19.0
8475968,2022,Alex Belzile,MTL,R,4on5,26,1451.0,45.0,3.27,0.06,0.09,0.15,0.1,0.19,0.1,81.0,3.15,0.14,0.16,0.51,0.1,0.99,2.1,0.14,0.14,0.14,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,1.0,0.0,0.05,0.09,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,0.04,0.0,0.0,0.18,0.18,0.17,45.0,0.0,13.0,1.0,31.0,1.0,6.0,9.0,29.0,2.0,2.0,4014.0,0.0,0.0,0.0,0.0,5.09,0.44,0.44,0.44,0.44,7.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,1.0,1.0,0.12,0.09,0.22,0.0,0.0,0.0,7.0,7.0,7.0,0.08,0.0,0.0,0.52,0.52,0.52,24.01,6.51,5.52,6.51,5.52,23.0,7.0,10.0,40.0,5.0,4.0,1.0,10.0,11.0,9.0,0.4,1.36,4.74,0.0,0.0,5.0,40.0,30.0,30.0,0.52,1.35,1.35,5.67,5.67,4.91,0.96,10.18,14.0,128.0,0.0,0.02,0.0,1.0,0.0,1.0
8475968,2022,Alex Belzile,MTL,R,5on4,26,364.0,14.0,2.42,0.23,0.86,0.6,0.87,0.5,0.85,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,0.0,2.0,9.0,3.0,0.0,3.0,8.0,1.0,5.0,2935.0,0.0,0.0,0.0,0.0,1.32,0.02,0.02,0.02,0.02,1.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.02,0.0,0.0,0.05,0.05,0.04,1.09,0.08,0.08,0.08,0.08,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.02,0.0,0.0,0.1,0.1,0.1,5.61,0.88,69.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8479999,2022,Casey Mittelstadt,BUF,C,other,70,2266.0,46.0,30.23,0.44,0.51,0.47,0.45,0.41,0.43,244.0,4.58,1.3,0.33,0.76,0.17,2.63,1.8,1.21,1.3,1.21,1.0,1.0,4.0,3.0,3.0,10.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,4.0,7.0,0.0,0.0,20.0,0.0,1.0,0.0,3.0,1.0,3.0,0.09,0.12,1.1,0.0,0.0,0.0,10.0,7.0,7.0,0.0,0.1,0.0,0.0,1.4,1.4,1.3,46.0,14.0,16.0,2.0,14.0,9.0,9.0,13.0,15.0,20.0,23.0,5216.0,0.0,0.0,0.0,0.0,22.87,8.74,7.69,8.74,7.69,22.0,12.0,15.0,49.0,7.0,0.0,0.0,15.0,7.0,12.0,0.43,0.85,7.46,0.0,3.0,4.0,49.0,34.0,34.0,0.45,0.0,0.0,9.19,9.19,8.1,33.75,10.94,9.75,10.94,9.75,35.0,13.0,8.0,56.0,9.0,4.0,1.0,23.0,9.0,16.0,0.96,1.09,8.89,1.0,2.0,6.0,56.0,48.0,48.0,0.71,1.22,1.22,10.43,10.43,9.45,18.28,17.38,109.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0
8479999,2022,Casey Mittelstadt,BUF,C,all,70,64779.0,1370.0,37.31,0.51,0.48,0.54,0.5,0.52,0.49,419.0,107.65,12.19,7.59,22.6,3.32,55.7,42.59,11.72,12.11,11.64,17.0,15.0,109.0,35.0,47.0,191.0,42.0,10.0,8.0,1.0,21.0,5.0,44.0,56.0,99.0,134.0,6.0,12.0,273.0,26.0,42.0,34.0,100.0,29.0,15.0,3.58,3.49,5.12,4.0,2.0,4.0,192.05,144.0,144.41,7.0,1.7,1.67,1.31,12.57,12.49,12.01,1370.0,275.0,174.0,186.0,735.0,259.0,180.0,225.0,706.0,273.0,310.0,189546.0,12.0,18.0,9.0,13.0,584.57,62.68,59.47,62.37,59.18,602.0,205.0,264.0,1071.0,67.0,39.0,6.0,592.0,156.0,59.0,18.86,19.06,24.76,20.0,25.0,22.0,1068.12,807.0,804.14,9.2,8.02,8.02,63.86,63.63,60.83,544.23,60.72,57.6,61.05,57.94,569.0,176.0,167.0,912.0,66.0,59.0,8.0,525.0,156.0,64.0,16.47,19.9,24.35,24.0,25.0,17.0,917.74,745.0,749.71,8.1,11.46,11.4,57.43,57.89,56.07,173.99,186.66,3010.0,2971.0,0.0,0.0,0.0,0.0,0.0,0.0
8479999,2022,Casey Mittelstadt,BUF,C,5on5,70,52331.0,1108.0,37.31,0.46,0.49,0.51,0.52,0.49,0.51,432.0,81.92,7.59,5.48,17.81,2.43,41.92,32.77,7.39,7.51,7.3,13.0,8.0,82.0,26.0,35.0,143.0,26.0,5.0,6.0,0.0,17.0,4.0,33.0,43.0,77.0,103.0,2.0,4.0,185.0,25.0,40.0,25.0,79.0,20.0,9.0,2.94,2.33,2.32,4.0,0.0,1.0,144.05,108.0,108.41,6.0,1.14,1.13,0.43,8.29,8.21,8.03,1108.0,172.0,147.0,174.0,615.0,216.0,158.0,165.0,569.0,185.0,231.0,154585.0,4.0,16.0,8.0,12.0,434.41,35.77,35.01,35.46,34.72,450.0,147.0,193.0,790.0,41.0,21.0,2.0,462.0,109.0,26.0,15.56,13.39,6.82,19.0,15.0,7.0,787.13,597.0,594.14,5.89,3.52,3.52,38.15,37.92,37.48,447.42,41.5,39.67,41.83,40.01,470.0,141.0,146.0,757.0,47.0,53.0,7.0,443.0,130.0,38.0,13.99,16.73,10.79,21.0,19.0,7.0,762.74,611.0,615.71,6.35,9.88,9.82,38.05,38.52,37.8,117.48,121.54,2446.0,2252.0,0.78,1.17,25.0,22.0,19.0,20.0
8479999,2022,Casey Mittelstadt,BUF,C,4on5,70,1652.0,50.0,11.8,0.19,0.17,0.21,0.17,0.22,0.18,116.0,3.89,0.5,0.24,0.41,0.1,1.18,2.58,0.5,0.5,0.5,0.0,0.0,5.0,0.0,1.0,6.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,8.0,0.0,1.0,1.0,3.0,2.0,0.0,0.15,0.35,0.0,0.0,1.0,0.0,6.0,5.0,5.0,0.0,0.05,0.54,0.0,0.55,0.55,0.55,50.0,2.0,9.0,3.0,36.0,4.0,4.0,10.0,32.0,8.0,18.0,5499.0,0.0,0.0,0.0,0.0,8.06,1.11,1.07,1.11,1.07,11.0,0.0,2.0,13.0,1.0,2.0,0.0,7.0,3.0,1.0,0.22,0.5,0.39,0.0,1.0,0.0,13.0,11.0,11.0,0.1,0.54,0.54,0.67,0.67,0.67,28.33,4.73,4.67,4.73,4.67,24.0,15.0,10.0,49.0,6.0,1.0,0.0,28.0,5.0,6.0,0.61,0.5,3.62,1.0,1.0,4.0,49.0,39.0,39.0,0.57,0.01,0.01,5.29,5.29,5.22,2.65,13.36,33.0,167.0,0.22,0.06,2.0,1.0,2.0,1.0
8479999,2022,Casey Mittelstadt,BUF,C,5on4,70,8530.0,166.0,36.36,0.87,0.87,0.84,0.89,0.81,0.87,374.0,16.52,2.75,1.51,3.46,0.6,9.6,5.08,2.57,2.75,2.57,3.0,6.0,17.0,6.0,7.0,30.0,13.0,4.0,0.0,1.0,3.0,1.0,7.0,8.0,13.0,19.0,4.0,8.0,58.0,1.0,0.0,8.0,14.0,6.0,3.0,0.35,0.7,1.7,0.0,1.0,3.0,30.0,23.0,23.0,1.0,0.4,0.0,0.88,2.27,2.27,2.07,166.0,87.0,2.0,7.0,70.0,30.0,9.0,37.0,90.0,58.0,8.0,12488.0,8.0,2.0,1.0,1.0,116.3,16.94,15.6,16.94,15.6,116.0,45.0,52.0,213.0,18.0,16.0,4.0,104.0,37.0,20.0,2.52,4.33,10.08,1.0,6.0,11.0,213.0,161.0,161.0,2.73,3.96,3.96,15.71,15.71,14.43,26.95,2.54,2.5,2.54,2.5,30.0,7.0,3.0,40.0,3.0,0.0,0.0,26.0,8.0,3.0,0.72,1.12,0.7,1.0,2.0,0.0,40.0,37.0,37.0,0.35,0.0,0.0,2.89,2.89,2.84,25.82,3.85,323.0,38.0,0.0,0.17,0.0,1.0,0.0,1.0
8476438,2022,Brandon Saad,STL,L,other,60,1526.0,22.0,16.53,0.49,0.46,0.36,0.42,0.31,0.42,125.0,3.39,0.8,0.24,0.65,0.12,1.7,1.49,0.8,0.8,0.8,1.0,0.0,4.0,1.0,1.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.01,0.35,0.43,1.0,0.0,1.0,6.0,5.0,5.0,0.0,0.07,0.0,0.0,0.87,0.87,0.87,22.0,2.0,3.0,2.0,15.0,1.0,4.0,5.0,12.0,0.0,0.0,2635.0,0.0,0.0,0.0,1.0,8.87,2.27,2.27,2.27,2.27,10.0,3.0,8.0,21.0,4.0,0.0,0.0,5.0,6.0,2.0,0.18,0.81,1.29,2.0,0.0,2.0,21.0,13.0,13.0,0.2,0.0,0.0,2.48,2.48,2.47,20.59,2.34,2.22,2.34,2.22,20.0,9.0,9.0,38.0,1.0,1.0,0.0,22.0,5.0,2.0,0.86,0.61,0.87,0.0,0.0,1.0,38.0,29.0,29.0,0.48,0.33,0.33,2.48,2.48,2.41,8.66,10.09,54.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0
8476438,2022,Brandon Saad,STL,L,all,60,60436.0,1248.0,24.59,0.46,0.45,0.49,0.45,0.48,0.45,330.0,106.27,12.96,8.07,21.63,3.29,55.37,40.7,12.76,13.13,12.93,10.0,2.0,110.0,32.0,23.0,165.0,29.0,17.0,5.0,3.0,13.0,5.0,48.0,54.0,93.0,125.0,5.0,8.0,3.0,23.0,27.0,22.0,79.0,50.0,13.0,2.89,5.95,4.12,5.0,6.0,6.0,167.12,142.0,144.09,10.0,1.76,0.68,2.03,12.68,12.89,12.7,1248.0,149.0,150.0,199.0,750.0,157.0,175.0,175.0,741.0,3.0,4.0,158128.0,8.0,12.0,6.0,29.0,496.48,42.93,41.38,43.26,41.71,486.0,200.0,220.0,906.0,43.0,28.0,4.0,503.0,150.0,33.0,13.99,17.98,10.94,15.0,17.0,11.0,909.79,686.0,690.54,7.53,6.15,6.15,44.3,44.65,43.9,531.49,50.19,48.08,50.43,48.3,540.0,191.0,230.0,961.0,56.0,43.0,5.0,519.0,164.0,48.0,15.01,19.78,15.39,23.0,24.0,9.0,963.64,731.0,733.25,8.0,9.27,9.27,48.92,49.01,47.7,119.0,148.22,2111.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0
8476438,2022,Brandon Saad,STL,L,5on5,60,48315.0,995.0,24.59,0.47,0.44,0.47,0.45,0.47,0.45,336.0,85.12,9.54,6.38,17.97,2.61,44.9,32.61,9.38,9.71,9.55,7.0,2.0,85.0,29.0,18.0,132.0,21.0,12.0,5.0,2.0,11.0,5.0,37.0,44.0,73.0,102.0,4.0,8.0,2.0,21.0,24.0,20.0,65.0,39.0,10.0,2.49,4.62,2.42,4.0,4.0,4.0,134.12,114.0,116.09,10.0,1.34,0.68,1.06,9.81,10.02,9.86,995.0,97.0,133.0,188.0,577.0,140.0,133.0,140.0,582.0,2.0,2.0,132575.0,8.0,12.0,6.0,28.0,378.15,31.13,30.5,31.46,30.84,370.0,149.0,174.0,693.0,30.0,23.0,2.0,379.0,117.0,23.0,11.16,14.09,5.87,11.0,14.0,5.0,696.79,519.0,523.54,5.24,4.08,4.21,32.15,32.5,32.09,421.6,35.68,34.56,35.92,34.77,424.0,160.0,195.0,779.0,42.0,32.0,3.0,426.0,127.0,31.0,12.18,15.36,8.14,17.0,21.0,4.0,781.64,584.0,586.25,5.74,6.55,6.55,34.87,34.96,34.37,80.61,101.58,1698.0,2094.0,0.74,0.89,18.0,25.0,12.0,23.0
8476438,2022,Brandon Saad,STL,L,4on5,60,3889.0,105.0,21.57,0.14,0.23,0.17,0.14,0.21,0.16,207.0,3.71,0.43,0.21,0.43,0.11,1.15,2.67,0.43,0.43,0.43,1.0,0.0,5.0,0.0,0.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,0.0,0.09,0.34,0.0,0.0,2.0,0.0,5.0,5.0,5.0,0.0,0.04,0.0,0.0,0.47,0.47,0.47,105.0,2.0,13.0,3.0,87.0,2.0,26.0,13.0,64.0,0.0,2.0,9692.0,0.0,0.0,0.0,0.0,16.25,1.57,1.56,1.57,1.56,17.0,6.0,0.0,23.0,3.0,0.0,0.0,15.0,7.0,1.0,0.48,0.87,0.22,0.0,2.0,1.0,23.0,23.0,23.0,0.21,0.0,0.0,1.78,1.78,1.77,64.17,9.48,8.67,9.48,8.67,69.0,16.0,25.0,110.0,7.0,8.0,1.0,52.0,21.0,12.0,1.36,2.41,5.71,2.0,2.0,3.0,110.0,85.0,85.0,1.46,1.93,1.93,9.01,9.01,8.36,4.63,15.54,43.0,274.0,0.0,0.0,0.0,0.0,0.0,0.0
8476438,2022,Brandon Saad,STL,L,5on4,60,6706.0,126.0,22.39,0.77,0.83,0.85,0.82,0.81,0.81,309.0,14.05,2.19,1.25,2.59,0.44,7.62,3.92,2.16,2.19,2.16,1.0,0.0,16.0,2.0,3.0,21.0,2.0,1.0,0.0,1.0,2.0,0.0,9.0,6.0,15.0,17.0,1.0,0.0,1.0,2.0,0.0,1.0,11.0,5.0,2.0,0.29,0.63,1.27,0.0,0.0,1.0,21.0,18.0,18.0,0.0,0.31,0.0,0.97,1.53,1.53,1.51,126.0,48.0,1.0,6.0,71.0,14.0,12.0,17.0,83.0,1.0,0.0,10120.0,0.0,0.0,0.0,0.0,91.69,7.93,7.01,7.93,7.01,87.0,42.0,35.0,164.0,6.0,5.0,2.0,102.0,20.0,7.0,2.15,2.22,3.56,2.0,1.0,3.0,164.0,129.0,129.0,1.86,2.07,1.94,7.85,7.85,7.52,22.97,2.37,2.31,2.37,2.31,24.0,6.0,0.0,30.0,6.0,2.0,1.0,18.0,9.0,3.0,0.59,1.1,0.67,4.0,1.0,1.0,30.0,30.0,30.0,0.28,0.46,0.46,2.2,2.2,2.19,17.14,3.41,233.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
